timestamp,yhat
2025-05-10 20:00:00,3.8183734848282596
2025-05-10 20:15:00,3.684500653572478
2025-05-10 20:30:00,3.682928143911885
2025-05-10 20:45:00,3.561436547859843
2025-05-10 21:00:00,3.4577505887257884
2025-05-10 21:15:00,3.323436905886311
2025-05-10 21:30:00,3.357076385854997
2025-05-10 21:45:00,3.311250352777972
2025-05-10 22:00:00,3.289252911566471
2025-05-10 22:15:00,3.2192524007259684
2025-05-10 22:30:00,3.278832547766249
2025-05-10 22:45:00,3.22345252147186
2025-05-10 23:00:00,3.1660085364051405
2025-05-10 23:15:00,3.0582640038710585
2025-05-10 23:30:00,3.0926776002603904
2025-05-10 23:45:00,3.048951418513231
2025-05-11 00:00:00,2.3632061504985593
2025-05-11 00:15:00,2.3321529822734797
2025-05-11 00:30:00,2.422849203245523
2025-05-11 00:45:00,2.4373070038585145
2025-05-11 01:00:00,2.4551571876969764
2025-05-11 01:15:00,2.4242293877906347
2025-05-11 01:30:00,2.497911690434774
2025-05-11 01:45:00,2.4856057308261024
2025-05-11 02:00:00,2.4825653765695987
2025-05-11 02:15:00,2.444996926579324
2025-05-11 02:30:00,2.5282385664830977
2025-05-11 02:45:00,2.533692994617527
2025-05-11 03:00:00,2.5459176300968918
2025-05-11 03:15:00,2.509484872593421
2025-05-11 03:30:00,2.576733476136289
2025-05-11 03:45:00,2.5474491999772977
2025-05-11 04:00:00,2.516734786933344
2025-05-11 04:15:00,2.4424123018539747
2025-05-11 04:30:00,2.4849545344478923
2025-05-11 04:45:00,2.454588604677912
2025-05-11 05:00:00,2.4437186921394893
2025-05-11 05:15:00,2.404227226894359
2025-05-11 05:30:00,2.4858683146034943
2025-05-11 05:45:00,2.4918078402336032
2025-05-11 06:00:00,2.5083596616876602
2025-05-11 06:15:00,2.4853580423240276
2025-05-11 06:30:00,2.5785208915860367
2025-05-11 06:45:00,2.589773943799953
2025-05-11 07:00:00,2.610195292744553
2025-05-11 07:15:00,2.588507066787444
2025-05-11 07:30:00,2.6832610299191044
2025-05-11 07:45:00,2.6882729307158586
2025-05-11 08:00:00,2.696654493378009
2025-05-11 08:15:00,2.658403017314596
2025-05-11 08:30:00,2.7401624152224953
2025-05-11 08:45:00,2.7381034111300497
2025-05-11 09:00:00,2.7513042269269703
2025-05-11 09:15:00,2.72880095208635
2025-05-11 09:30:00,2.835464860352116
2025-05-11 09:45:00,2.8541621251407046
2025-05-11 10:00:00,2.876203899435554
2025-05-11 10:15:00,2.8425333519469755
2025-05-11 10:30:00,2.922647559880584
2025-05-11 10:45:00,2.9004416201414718
2025-05-11 11:00:00,2.8825398464584846
2025-05-11 11:15:00,2.8234556643506754
2025-05-11 11:30:00,2.901422227957588
2025-05-11 11:45:00,2.9039011445319924
2025-05-11 12:00:00,2.9312004389375925
2025-05-11 12:15:00,2.925082685539873
2025-05-11 12:30:00,3.055448639409059
2025-05-11 12:45:00,3.092570057579056
2025-05-11 13:00:00,3.135100965578504
2025-05-11 13:15:00,3.1244898329276793
2025-05-11 13:30:00,3.2470948307483907
2025-05-11 13:45:00,3.2713728145560066
2025-05-11 14:00:00,3.308075712160268
2025-05-11 14:15:00,3.298137923145896
2025-05-11 14:30:00,3.4326656486955183
2025-05-11 14:45:00,3.4646093892980936
2025-05-11 15:00:00,3.5050255519238496
2025-05-11 15:15:00,3.4922585851378365
2025-05-11 15:30:00,3.6312138061465933
2025-05-11 15:45:00,3.6717420200438013
2025-05-11 16:00:00,3.7360272623357513
2025-05-11 16:15:00,3.758256788962355
2025-05-11 16:30:00,3.9455069220322496
2025-05-11 16:45:00,4.013152601388478
2025-05-11 17:00:00,4.068426504352147
2025-05-11 17:15:00,4.024680888645024
2025-05-11 17:30:00,4.0967118410823575
2025-05-11 17:45:00,4.00201731507809
2025-05-11 18:00:00,3.8861712798643104
2025-05-11 18:15:00,3.7042371789733806
2025-05-11 18:30:00,3.686716833400706
2025-05-11 18:45:00,3.583529897512796
2025-05-11 19:00:00,3.521918495760737
2025-05-11 19:15:00,3.4341342170539817
2025-05-11 19:30:00,3.5046894427591853
2025-05-11 19:45:00,3.4657337786303626
