timestamp,time_idx,series_id,y_true,y_pred
2025-05-10 20:00:00,6408,recommended_fee_fastestFee,2.3333333333333335,3.2232065
2025-05-10 20:15:00,6409,recommended_fee_fastestFee,3.3333333333333335,3.2523992
2025-05-10 20:30:00,6410,recommended_fee_fastestFee,4.0,2.9330034
2025-05-10 20:45:00,6411,recommended_fee_fastestFee,4.0,3.0671499
2025-05-10 21:00:00,6412,recommended_fee_fastestFee,4.0,3.0067813
2025-05-10 21:15:00,6413,recommended_fee_fastestFee,2.6666666666666665,2.6496015
2025-05-10 21:30:00,6414,recommended_fee_fastestFee,2.3333333333333335,2.5807123
2025-05-10 21:45:00,6415,recommended_fee_fastestFee,2.6666666666666665,3.165964
2025-05-10 22:00:00,6416,recommended_fee_fastestFee,2.3333333333333335,3.2076206
2025-05-10 22:15:00,6417,recommended_fee_fastestFee,2.6666666666666665,2.7055702
2025-05-10 22:30:00,6418,recommended_fee_fastestFee,3.6666666666666665,2.6615703
2025-05-10 22:45:00,6419,recommended_fee_fastestFee,3.3333333333333335,2.857804
2025-05-10 23:00:00,6420,recommended_fee_fastestFee,3.3333333333333335,2.848726
2025-05-10 23:15:00,6421,recommended_fee_fastestFee,2.6666666666666665,2.7279868
2025-05-10 23:30:00,6422,recommended_fee_fastestFee,3.0,2.9142628
2025-05-10 23:45:00,6423,recommended_fee_fastestFee,3.0,2.8323069
2025-05-11 00:00:00,6424,recommended_fee_fastestFee,2.3333333333333335,3.2582932
2025-05-11 00:15:00,6425,recommended_fee_fastestFee,2.3333333333333335,3.092554
2025-05-11 00:30:00,6426,recommended_fee_fastestFee,2.0,2.6044497
2025-05-11 00:45:00,6427,recommended_fee_fastestFee,2.6666666666666665,3.016983
2025-05-11 01:00:00,6428,recommended_fee_fastestFee,3.0,2.8438497
2025-05-11 01:15:00,6429,recommended_fee_fastestFee,2.0,2.545536
2025-05-11 01:30:00,6430,recommended_fee_fastestFee,5.0,3.4558601
2025-05-11 01:45:00,6431,recommended_fee_fastestFee,4.333333333333333,2.8771722
2025-05-11 02:00:00,6432,recommended_fee_fastestFee,6.0,3.322392
2025-05-11 02:15:00,6433,recommended_fee_fastestFee,5.666666666666667,2.5120077
2025-05-11 02:30:00,6434,recommended_fee_fastestFee,4.333333333333333,3.3200402
2025-05-11 02:45:00,6435,recommended_fee_fastestFee,4.0,2.664635
