timestamp,series_id,target,mempool_blocks_blockSize,mempool_blocks_blockVSize,mempool_blocks_nTx,mempool_blocks_totalFees,mempool_blocks_medianFee,mempool_count,mempool_vsize,mempool_total_fee,difficulty_adjustment_progressPercent,difficulty_adjustment_difficultyChange,difficulty_adjustment_remainingBlocks,difficulty_adjustment_remainingTime,difficulty_adjustment_previousTime,difficulty_adjustment_nextRetargetHeight,difficulty_adjustment_timeAvg,difficulty_adjustment_adjustedTimeAvg,difficulty_adjustment_timeOffset,difficulty_adjustment_expectedBlocks,price_USD,mempool_fee_histogram_bin_1_2,mempool_fee_histogram_bin_2_3,mempool_fee_histogram_bin_3_4,mempool_fee_histogram_bin_4_5,mempool_fee_histogram_bin_5_6,mempool_fee_histogram_bin_6_7,mempool_fee_histogram_bin_7_8,mempool_fee_histogram_bin_8_9,mempool_fee_histogram_bin_9_10,mempool_fee_histogram_bin_10_12,mempool_fee_histogram_bin_12_14,mempool_fee_histogram_bin_14_16,mempool_fee_histogram_bin_16_18,mempool_fee_histogram_bin_18_20,mempool_fee_histogram_bin_20_22,mempool_fee_histogram_bin_22_24,mempool_fee_histogram_bin_24_26,mempool_fee_histogram_bin_26_28,mempool_fee_histogram_bin_28_30,mempool_fee_histogram_bin_30_35,mempool_fee_histogram_bin_35_40,mempool_fee_histogram_bin_40_45,mempool_fee_histogram_bin_45_50,mempool_fee_histogram_bin_50_55,mempool_fee_histogram_bin_55_60,mempool_fee_histogram_bin_60_65,mempool_fee_histogram_bin_65_70,mempool_fee_histogram_bin_70_75,mempool_fee_histogram_bin_75_80,mempool_fee_histogram_bin_80_85,mempool_fee_histogram_bin_85_90,mempool_fee_histogram_bin_90_95,mempool_fee_histogram_bin_95_100,mempool_fee_histogram_bin_100_150,mempool_fee_histogram_bin_150_200,mempool_fee_histogram_bin_200_250,mempool_fee_histogram_bin_250_300,time_idx,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,minute_sin,minute_cos
2025-05-02 20:00:00,recommended_fee_economyFee,2.0,1653012.0,997965.25,3670.6666666666665,3873057.6666666665,3.5199475151615958,10691.333333333334,12360781.0,16691507.666666666,91.73280423280421,-4.504264477273309,166.66666666666666,104773299.33333333,1745054017.0,895104.0,628639.6666666666,628639.6666666666,0.0,1937.6083333333333,97031.33333333333,16.13881370879328,14.123558089488789,12.96720474531938,12.584909685929155,9.724879093654057,10.448811216709686,0.0,0.0,9.862248804519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5640,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,1.0
2025-05-02 20:15:00,recommended_fee_economyFee,2.0,1409196.6666666667,997952.6666666666,2635.6666666666665,3438324.6666666665,2.7407747084393517,9236.0,12430612.0,16188739.666666666,91.79894179894181,-4.509324948379371,165.33333333333334,103940686.0,1745054017.0,895104.0,628672.3333333334,628672.3333333334,0.0,1939.1072222222222,97029.66666666667,16.150467709110448,14.317129530279008,12.53457511250093,11.711079359580832,9.723004305015813,9.73489137036065,0.0,0.0,9.736389527513658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5641,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16
2025-05-02 20:30:00,recommended_fee_economyFee,2.0,1412604.3333333333,997968.5833333334,2403.6666666666665,3894407.0,3.032790986920879,8824.666666666666,13027421.666666666,17707901.0,91.86507936507935,-4.514473622625592,164.0,103107784.0,1745054017.0,895104.0,628706.0,628706.0,0.0,1940.6083333333333,97112.66666666667,16.166816257153098,14.46237502806356,12.736263546066583,12.092573545703441,10.821390317719455,9.724520363554747,9.723523215315852,0.0,9.724021913723371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5642,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0
2025-05-02 20:45:00,recommended_fee_economyFee,2.0,1408163.3333333333,997980.0833333334,1662.6666666666667,2401431.6666666665,2.1179224279888538,7480.0,12180026.333333334,14628451.333333334,91.9808201058201,-4.468146045424441,161.66666666666666,101591860.66666667,1745054017.0,895104.0,628401.0,628401.0,0.0,1942.1094444444443,97085.0,16.176919436555853,14.161246185164478,11.754948341651552,9.738612909345894,9.727744311102295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
2025-05-02 21:00:00,recommended_fee_economyFee,2.0,1661649.0,997971.75,2402.0,2450794.0,1.8395448016118783,7581.666666666667,11200738.333333334,12701421.333333334,92.09656084656085,-4.42175869447613,159.33333333333334,100076597.66666667,1745054017.0,895104.0,628095.6666666666,628095.6666666666,0.0,1943.6083333333333,97067.66666666667,16.181076459491322,12.885059202714643,11.178561670688119,11.123673215307686,0.0,9.739084496244518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5644,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,1.0
2025-05-02 21:15:00,recommended_fee_economyFee,2.0,1669919.0,997958.5,2985.6666666666665,2770996.0,1.9574619735948382,7935.666666666667,11158674.666666666,13015716.666666666,92.16269841269839,-4.426912885306447,158.0,99244434.66666667,1745054017.0,895104.0,628129.3333333334,628129.3333333334,0.0,1945.1083333333333,97040.33333333333,16.176782930672193,12.652677564316354,11.345240272109264,11.574371709946208,10.434929198193402,0.0,9.724281138642318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5645,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16
2025-05-02 21:30:00,recommended_fee_economyFee,2.0,1641875.0,997955.25,2932.3333333333335,2032799.6666666667,1.566617916875245,7372.0,10983586.0,12069959.0,92.22883597883599,-4.432040652396867,156.66666666666666,98412172.33333333,1745054017.0,895104.0,628162.6666666666,628162.6666666666,0.0,1946.607777777778,96949.66666666667,16.181317837357337,12.414101205395518,9.746073219448274,10.835586014615796,0.0,9.730482462379522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5646,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0
2025-05-02 21:45:00,recommended_fee_economyFee,2.0,1606120.3333333333,997972.5833333334,3168.6666666666665,2718183.0,1.8292383343894194,8187.666666666667,11148516.333333334,12933425.0,92.27843915343915,-4.454321267391344,155.66666666666666,97806789.0,1745054017.0,895104.0,628309.0,628309.0,0.0,1948.1083333333333,96761.66666666667,16.179662511081727,12.79056871717867,11.108639661209256,10.901432001403476,9.740321354781914,0.0,9.723203917767739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5647,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
2025-05-02 22:00:00,recommended_fee_economyFee,2.0,1531434.3333333333,997974.3333333334,2625.0,3675738.0,2.3908707430408014,9121.666666666666,11597604.0,14527254.0,92.31150793650794,-4.493633423169237,155.0,97427936.66666667,1745054017.0,895104.0,628567.3333333334,628567.3333333334,0.0,1949.6083333333333,96734.0,16.183205789941276,13.269557343887977,11.943713881047557,11.732277838844428,9.725297449521623,9.73186851887531,9.735739287591635,0.0,9.722565016655881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5648,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,1.0
2025-05-02 22:15:00,recommended_fee_economyFee,2.0,1480793.0,997973.0,2325.6666666666665,3630696.0,2.627359120640959,9673.666666666666,11980944.666666666,15126944.666666666,92.34457671957672,-4.532893896000882,154.33333333333334,97048782.66666667,1745054017.0,895104.0,628825.6666666666,628825.6666666666,0.0,1951.1083333333333,96673.66666666667,16.187072402315344,13.693458548190453,12.055472599181213,11.705213854131365,10.82182951253603,0.0,0.0,9.985773895223353,0.0,9.72184576464693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5649,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16
