timestamp,forecast
2025-05-10 20:00:00,1.9989240449401326
2025-05-10 20:15:00,2.1603807040246585
2025-05-10 20:30:00,2.365330703707493
2025-05-10 20:45:00,2.401114991087402
2025-05-10 21:00:00,2.310918501597895
2025-05-10 21:15:00,2.111802309887068
2025-05-10 21:30:00,2.357827985640839
2025-05-10 21:45:00,2.059517812219319
2025-05-10 22:00:00,2.0668988929963206
2025-05-10 22:15:00,1.800127161970751
2025-05-10 22:30:00,1.7831330133987329
2025-05-10 22:45:00,1.8123722510911828
2025-05-10 23:00:00,1.5807931170652565
2025-05-10 23:15:00,1.389836311338262
2025-05-10 23:30:00,1.274364067905103
2025-05-10 23:45:00,1.22080365535257
2025-05-11 00:00:00,1.1724480018449905
2025-05-11 00:15:00,1.2564795177652845
2025-05-11 00:30:00,1.3613160889337748
2025-05-11 00:45:00,1.5896162509277396
2025-05-11 01:00:00,1.2621279778765842
2025-05-11 01:15:00,1.1547371148747982
2025-05-11 01:30:00,1.1343943476334977
2025-05-11 01:45:00,1.238362486025804
2025-05-11 02:00:00,1.1145224112097782
2025-05-11 02:15:00,1.1837285642056488
2025-05-11 02:30:00,1.1464738515153146
2025-05-11 02:45:00,1.1696084247931644
2025-05-11 03:00:00,1.148248081807306
2025-05-11 03:15:00,1.2406244527918135
2025-05-11 03:30:00,1.2043242089154236
2025-05-11 03:45:00,1.1389299653452825
2025-05-11 04:00:00,1.129446695148645
2025-05-11 04:15:00,1.1469296384440655
2025-05-11 04:30:00,1.2497503284313198
2025-05-11 04:45:00,1.2472587764735201
2025-05-11 05:00:00,1.144264163715255
2025-05-11 05:15:00,1.2014819345816086
2025-05-11 05:30:00,1.1919631138909483
2025-05-11 05:45:00,1.2532149354465159
2025-05-11 06:00:00,1.3796417442099287
2025-05-11 06:15:00,1.3978381226311178
2025-05-11 06:30:00,1.3420908695961502
2025-05-11 06:45:00,1.2950420482396794
2025-05-11 07:00:00,1.4792675703274811
2025-05-11 07:15:00,1.5013813574915618
2025-05-11 07:30:00,1.5771045910551469
2025-05-11 07:45:00,1.5788495761921393
2025-05-11 08:00:00,1.5220585980188477
2025-05-11 08:15:00,1.5197017723550081
2025-05-11 08:30:00,1.6772112607923146
2025-05-11 08:45:00,1.6748723445873384
2025-05-11 09:00:00,1.6897916174191692
2025-05-11 09:15:00,1.5843618732216869
2025-05-11 09:30:00,1.6033026250097482
2025-05-11 09:45:00,1.5452894184577892
2025-05-11 10:00:00,1.6469213790648776
2025-05-11 10:15:00,1.6111641522165336
2025-05-11 10:30:00,1.7218153127054971
2025-05-11 10:45:00,1.7119940400419371
2025-05-11 11:00:00,1.797125666500024
2025-05-11 11:15:00,1.7656902263681862
2025-05-11 11:30:00,1.7207163389196747
2025-05-11 11:45:00,1.8126994137612653
2025-05-11 12:00:00,1.855468572905003
2025-05-11 12:15:00,1.7560123065353237
2025-05-11 12:30:00,1.9326351342255639
2025-05-11 12:45:00,1.8515651547876675
2025-05-11 13:00:00,1.9980320260325957
2025-05-11 13:15:00,1.988694607742804
2025-05-11 13:30:00,1.9569068238583627
2025-05-11 13:45:00,2.0394551917430674
2025-05-11 14:00:00,2.036803448134008
2025-05-11 14:15:00,1.957451454430434
2025-05-11 14:30:00,2.074741797960563
2025-05-11 14:45:00,2.191986413810593
2025-05-11 15:00:00,2.2507952078958966
2025-05-11 15:15:00,2.095536616024045
2025-05-11 15:30:00,2.1265629165743603
2025-05-11 15:45:00,2.1770700900128817
2025-05-11 16:00:00,2.2195780619072285
2025-05-11 16:15:00,2.407323923952528
2025-05-11 16:30:00,2.7494270325745997
2025-05-11 16:45:00,2.799911040890311
2025-05-11 17:00:00,2.932398841765697
2025-05-11 17:15:00,2.9078221153480484
2025-05-11 17:30:00,2.655872056696302
2025-05-11 17:45:00,2.681413781640954
2025-05-11 18:00:00,2.7052043761997915
2025-05-11 18:15:00,2.4227026812469243
2025-05-11 18:30:00,2.549820058318863
2025-05-11 18:45:00,2.2736847150233856
2025-05-11 19:00:00,2.3200247000905887
2025-05-11 19:15:00,2.1157368132600194
2025-05-11 19:30:00,2.126657844163468
2025-05-11 19:45:00,2.0738343445874445
2025-05-11 20:00:00,1.999582177454998
2025-05-11 20:15:00,2.1610328847720512
2025-05-11 20:30:00,2.365985416273461
2025-05-11 20:45:00,2.401724378306857
2025-05-11 21:00:00,2.3114562597492823
2025-05-11 21:15:00,2.1122528962086657
2025-05-11 21:30:00,2.3582892602831924
2025-05-11 21:45:00,2.059887245532136
2025-05-11 22:00:00,2.0672388414478267
2025-05-11 22:15:00,1.8003986312070228
2025-05-11 22:30:00,1.7833795747633143
2025-05-11 22:45:00,1.8126020313755482
2025-05-11 23:00:00,1.5809768828595863
2025-05-11 23:15:00,1.3899844531888093
2025-05-11 23:30:00,1.2744886146194032
2025-05-11 23:45:00,1.2209130533529398
2025-05-12 00:00:00,1.172544336402254
2025-05-12 00:15:00,1.2565741783134008
2025-05-12 00:30:00,1.3614101257221682
2025-05-12 00:45:00,1.5897169339926813
2025-05-12 01:00:00,1.2622012760165064
2025-05-12 01:15:00,1.1547986039846152
2025-05-12 01:30:00,1.1344497342382003
2025-05-12 01:45:00,1.238417924869618
2025-05-12 02:00:00,1.114568160140103
2025-05-12 02:15:00,1.1837731165020418
2025-05-12 02:30:00,1.1465134162274548
2025-05-12 02:45:00,1.1696454340437124
2025-05-12 03:00:00,1.1482813961715073
2025-05-12 03:15:00,1.2406574564577852
2025-05-12 03:30:00,1.20435358482695
2025-05-12 03:45:00,1.138955437816682
